character_1,character_2,char1_winrate,matchup_binary,weight_diff,recovery_diff,speed_diff,combo_game_diff,projectiles_diff,killpower_diff,ledgetrap_diff,edgeguard_diff,spacing_diff,cheese_diff,Weight_diff,Gravity_diff,Run Maximum Velocity_diff,Walk Maximum Velocity_diff,Maximum Horizontal Air Speed_diff,Maximum Fall Speed_diff,Dash Initial Velocity_diff,Maximum Air Acceleration_diff
luigi,pichu,0.8333333333333334,Char1_Wins,35,-6,-2,9,-1,-26,-4,-23,-1,1.0,35.0,-0.057,-0.242,-0.1680000000000001,-0.2589999999999999,-0.5799999999999998,-0.165,-0.025
roy,roy,0.4615384615384615,Char2_Wins,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inkling,pikachu,0.625,Char1_Wins,15,0,0,6,0,-16,1,0,-1,-3.0,15.0,-0.008,-0.1140000000000001,-0.1680000000000001,0.251,0.03,0.1379999999999999,-0.02
kirby,pokemon trainer,0.7692307692307693,Char1_Wins,-17,-4,-2,-3,-2,12,-3,-18,-1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayonetta,joker,0.5833333333333334,Char1_Wins,-12,0,-1,12,0,18,5,-23,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,sonic,0.5384615384615384,Char1_Wins,9,-6,-2,-2,0,-17,12,-16,2,-7.0,9.0,0.024,-1.705,-0.236,0.094,0.1500000000000001,-0.1099999999999998,0.0
king dedede,olimar,0.8,Char1_Wins,48,0,0,-4,-1,-23,3,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrin,mario,0.9,Char1_Wins,0,0,-1,0,0,-9,-3,7,4,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king k. rool,shulk,0.6,Char1_Wins,36,-2,-1,1,3,9,4,-30,-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrin,shulk,0.5,Char1_Wins,1,-3,0,6,1,8,-2,-18,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrin,king k. rool,0.5,Char1_Wins,-35,-1,1,5,-2,-1,-6,12,2,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diddy kong,rosalina & luma,0.4166666666666667,Char2_Wins,8,1,1,1,0,-2,-9,-1,-2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inkling,lucas,0.4444444444444444,Char2_Wins,0,3,2,4,-1,-21,-5,8,-3,-1.0,0.0,-0.003,0.2750000000000001,0.2409999999999998,0.0529999999999999,0.2099999999999999,0.3029999999999999,-0.015
lucas,yoshi,0.6111111111111112,Char1_Wins,-10,-1,-2,0,2,17,2,12,2,1.0,-10.0,0.0099999999999999,-0.3959999999999999,-0.3149999999999999,-0.189,0.08,-0.165,-0.003
metaknight,yoshi,0.5714285714285714,Char1_Wins,-24,2,0,4,-1,-14,-1,24,1,-3.0,-24.0,0.03,0.044,0.0310000000000001,-0.304,0.3699999999999999,0.2309999999999998,-0.023
rosalina & luma,yoshi,0.5384615384615384,Char1_Wins,-22,-2,-1,-3,2,10,4,-8,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
link,roy,0.5789473684210527,Char1_Wins,9,1,-3,-6,4,11,4,3,0,0.0,9.0,-0.018,-0.611,0.0390000000000001,-0.378,-0.1999999999999999,-0.2200000000000002,0.0
lucina,shulk,0.4285714285714285,Char2_Wins,-7,-1,3,0,0,18,3,-12,0,-7.0,-7.0,-0.023,0.292,0.4199999999999999,-0.042,0.0,0.3849999999999998,0.03
fox,king k. rool,0.6923076923076923,Char1_Wins,-56,-2,5,6,-2,-9,-1,-8,-2,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king k. rool,olimar,0.6666666666666666,Char1_Wins,54,-2,1,-3,-1,-15,-8,-3,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,young link,0.4444444444444444,Char2_Wins,7,-4,2,-3,-4,-26,8,8,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,ness,0.64,Char1_Wins,1,-3,4,2,-3,-12,1,-3,0,-7.0,1.0,0.037,0.536,0.3009999999999999,0.2950000000000001,0.49,0.3740000000000001,-0.05
king k. rool,megaman,0.75,Char1_Wins,31,-3,-2,7,-1,-4,3,-14,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
falco,olimar,0.6666666666666666,Char1_Wins,3,-4,3,2,-3,-17,-12,12,-1,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,king k. rool,0.4615384615384615,Char2_Wins,-38,-3,4,-1,-3,-8,9,6,1,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayonetta,palutena,0.631578947368421,Char1_Wins,-10,3,-2,11,0,17,-13,-9,-1,2.0,-10.0,0.0,-0.3169999999999999,-0.3259999999999999,0.0189999999999999,0.2199999999999999,-0.0990000000000002,-0.02
ike,luigi,0.9090909090909092,Char1_Wins,11,3,0,-11,-1,6,-3,-2,4,-8.0,10.0,0.0089999999999999,-0.143,-0.2219999999999998,0.3639999999999999,0.3299999999999998,0.0,-0.0249999999999999
marth,toon link,0.5454545454545454,Char1_Wins,-1,0,2,4,-4,-3,-9,11,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diddy kong,marth,0.1666666666666666,Char2_Wins,0,0,-1,-2,3,6,-4,-20,-3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marth,wario,0.8,Char1_Wins,-18,-1,3,-6,0,6,1,-3,4,-4.0,-17.0,-0.032,0.314,0.6859999999999999,-0.1999999999999999,-0.03,0.4179999999999999,-0.0399999999999999
chrom,samus,0.3333333333333333,Char2_Wins,-13,-4,3,5,-4,-26,-3,-6,2,-2.0,-13.0,0.039,0.4910000000000001,0.0929999999999999,0.199,0.47,0.33,-0.0399999999999999
metaknight,ridley,0.6,Char1_Wins,-27,5,1,6,-2,-15,-2,18,0,0.0,-27.0,0.02,-0.1100000000000003,0.139,-0.01,-0.1200000000000001,0.4109999999999998,0.0049999999999999
jigglypuff,yoshi,0.375,Char2_Wins,-36,-3,-4,3,-1,-6,-9,37,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ike,yoshi,0.6285714285714286,Char1_Wins,4,-1,-3,0,-1,-15,-8,-10,3,-4.0,3.0,0.0119999999999999,-0.5389999999999999,-0.2959999999999999,-0.2100000000000002,0.3599999999999999,-0.165,-0.048
palutena,terry,0.8333333333333334,Char1_Wins,-17,2,3,-9,1,11,3,18,2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bowser,terry,0.5,Char1_Wins,27,0,3,-8,-1,5,0,6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucina,terry,0.8571428571428571,Char1_Wins,-18,3,4,-10,-1,14,-7,20,4,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucas,ness,0.7058823529411765,Char1_Wins,0,1,1,3,0,16,-10,10,0,-3.0,0.0,0.0129999999999999,0.0409999999999999,-0.014,0.1480000000000001,0.06,-0.0110000000000001,-0.005
chrom,lucina,0.8333333333333334,Char1_Wins,5,-4,0,0,0,-17,10,-12,-1,1.0,5.0,0.039,0.181,-0.367,0.2310000000000001,0.2199999999999999,-0.0549999999999997,-0.03
ike,shulk,0.8571428571428571,Char1_Wins,11,-1,-1,1,0,-3,-8,-33,0,-7.0,10.0,-0.006,-0.165,-0.243,0.0209999999999999,0.0699999999999998,-0.0550000000000001,0.0
ike,rosalina & luma,0.8,Char1_Wins,26,1,-2,3,-3,-25,-12,-2,1,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr. mario,mario,0.4,Char2_Wins,0,-3,-3,-3,0,-7,6,9,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piranha plant,roy,0.6,Char1_Wins,17,0,-4,-3,3,22,-1,7,-2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kazuya,piranha plant,0.6,Char1_Wins,1,1,-2,18,-2,-28,-8,-11,-1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isabelle,piranha plant,0.8,Char1_Wins,-24,1,0,0,1,-10,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ike,mii brawler,0.4285714285714285,Char2_Wins,14,1,-2,-1,-1,-15,-9,0,3,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terry,zelda,0.5,Char1_Wins,23,-4,0,16,-3,3,1,-7,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marth,peach,0.5714285714285714,Char1_Wins,1,-1,4,-11,-3,-14,-6,-7,2,-2.0,1.0,0.0049999999999999,0.369,0.6509999999999999,0.042,0.3900000000000001,0.4289999999999998,-0.0399999999999999
greninja,zelda,0.8571428571428571,Char1_Wins,3,-2,5,6,-3,3,-6,1,2,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kazuya,palutena,0.2,Char2_Wins,22,0,-5,17,-1,-20,-16,-20,-2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,marth,0.3,Char2_Wins,3,2,-2,-1,2,0,-4,12,-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marth,palutena,0.5294117647058824,Char1_Wins,-1,1,1,0,-2,-1,-14,2,2,-3.0,-1.0,-0.045,-0.1129999999999999,0.304,0.0709999999999999,0.03,0.2199999999999997,-0.035
bayonetta,littlemac,0.6,Char1_Wins,-6,7,-4,15,2,37,-12,14,0,-3.0,-6.0,0.03,-0.704,-0.4409999999999999,-0.189,-0.1799999999999999,-0.4290000000000002,0.055
bayonetta,megaman,0.1428571428571428,Char2_Wins,-21,0,-1,18,-2,19,-1,-7,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayonetta,cloud,0.55,Char1_Wins,-19,5,-2,6,1,13,-4,1,-3,4.0,-19.0,0.0219999999999999,-0.4069999999999998,-0.21,-0.1360000000000001,0.09,-0.209,0.0249999999999999
jigglypuff,pikachu,0.75,Char1_Wins,-11,-5,-4,5,-2,-18,-5,17,0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jigglypuff,zelda,0.5714285714285714,Char1_Wins,-17,-3,-1,10,-4,5,-18,39,0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
falco,megaman,0.7142857142857143,Char1_Wins,-20,-5,0,12,-3,-6,-1,1,1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,mario,0.75,Char1_Wins,20,-3,-3,-8,-1,-5,-4,-4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,toon link,0.5,Char1_Wins,27,-5,-3,1,-4,-5,-11,-6,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ness,rosalina & luma,0.5555555555555556,Char1_Wins,12,0,-2,0,0,-9,8,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,rosalina & luma,0.3333333333333333,Char2_Wins,36,-4,-3,0,-3,-10,-7,2,-2,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,ness,0.5909090909090909,Char1_Wins,24,-4,-1,0,-3,-1,-15,-8,-2,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikachu,terry,0.4,Char2_Wins,-29,6,3,-11,1,20,-14,29,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,snake,0.7142857142857143,Char1_Wins,-5,0,1,5,-1,-12,10,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king k. rool,yoshi,0.6086956521739131,Char1_Wins,29,-2,-3,0,2,-3,4,-7,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,joker,0.6666666666666666,Char1_Wins,8,-1,-1,-3,1,-8,4,-25,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,king dedede,0.5714285714285714,Char1_Wins,-26,0,2,-3,0,5,-16,-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,pokemon trainer,0.6666666666666666,Char1_Wins,5,0,-1,-9,1,-5,1,-22,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pichu,pit,0.8,Char1_Wins,-34,3,0,2,0,-1,5,-3,-2,7.0,-34.0,0.059,0.0639999999999998,0.0430000000000001,0.0939999999999998,0.4199999999999999,-0.1099999999999998,0.025
mario,pit,0.6666666666666666,Char1_Wins,2,-2,0,5,-1,-1,7,-20,-3,3.0,2.0,0.0059999999999999,-0.068,-0.1039999999999998,0.2729999999999999,0.02,-0.1539999999999999,0.005
ness,yoshi,0.5555555555555556,Char1_Wins,-10,-2,-3,-3,2,1,12,2,2,4.0,-10.0,-0.003,-0.4369999999999998,-0.3009999999999999,-0.3370000000000002,0.02,-0.1539999999999999,0.002
link,pit,0.4,Char2_Wins,8,-1,-1,-4,2,-6,16,-22,0,2.0,8.0,0.015,-0.294,-0.0119999999999997,-0.011,0.1200000000000001,-0.1099999999999998,-0.0249999999999999
bowser,pit,1.0,Char1_Wins,39,-3,1,1,-2,-9,16,-21,-1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
link,metaknight,0.5714285714285714,Char1_Wins,24,-4,-2,-8,4,14,11,-28,1,1.0,24.0,-0.0139999999999999,-0.5559999999999998,0.008,-0.1159999999999999,-0.0599999999999998,-0.2309999999999998,-0.0249999999999999
palutena,sephiroth,0.4375,Char2_Wins,12,-1,2,4,0,4,11,0,-2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
megaman,sephiroth,0.7142857142857143,Char1_Wins,23,2,1,-3,2,2,-1,-2,-3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greninja,piranha plant,0.2,Char2_Wins,-24,1,5,0,-2,-19,-2,-1,2,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrin,diddy kong,0.8,Char1_Wins,8,-2,-2,7,-2,-12,3,14,3,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isabelle,king dedede,0.7272727272727273,Char1_Wins,-39,-2,1,0,1,12,-7,-5,-3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,pokemon trainer,0.6666666666666666,Char1_Wins,-1,-5,2,-6,-2,-10,15,-21,1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,rosalina & luma,0.5,Char1_Wins,13,0,-3,-2,1,-14,-5,8,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,cloud,0.35,Char2_Wins,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greninja,king dedede,0.5,Char1_Wins,-39,-2,6,0,-2,3,-12,-9,-1,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diddy kong,wolf,0.75,Char1_Wins,-2,1,1,-5,2,12,-9,-13,-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,piranha plant,0.7142857142857143,Char1_Wins,-35,-1,5,7,-2,-23,-2,-15,-1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii brawler,pichu,1.0,Char1_Wins,32,-4,0,-1,-1,-5,2,-25,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,lucario,0.6666666666666666,Char1_Wins,3,-5,1,-2,-2,-4,12,10,2,-5.0,3.0,0.03,0.4399999999999999,0.1049999999999999,0.0210000000000001,0.1200000000000001,-0.0549999999999997,-0.0399999999999999
sora,yoshi,0.6666666666666666,Char1_Wins,-19,1,-3,0,1,6,1,-2,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diddy kong,terry,0.7142857142857143,Char1_Wins,-18,3,3,-11,2,16,-15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
falco,peach,0.7,Char1_Wins,-7,-4,2,-6,-2,-21,-5,-10,0,-2.0,-7.0,0.06,0.024,0.42,-0.0519999999999999,0.6100000000000001,0.209,-0.0199999999999999
king dedede,pichu,0.5555555555555556,Char1_Wins,65,-2,-3,-3,1,-16,16,-7,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jigglypuff,toon link,0.8,Char1_Wins,-23,-2,-3,7,-4,-11,-17,37,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greninja,sora,0.8571428571428571,Char1_Wins,3,-3,5,-1,-1,-14,2,1,-1,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,wii fit trainer,0.875,Char1_Wins,-3,3,0,-3,-1,-18,-18,35,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayonetta,link,0.6,Char1_Wins,-23,3,0,15,-2,20,-10,4,-2,4.0,-23.0,0.0239999999999999,0.2259999999999999,-0.3020000000000001,0.0949999999999998,0.1699999999999999,-0.044,0.045
diddy kong,mii swordfighter,0.8,Char1_Wins,-10,0,2,-1,0,2,-10,-11,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii swordfighter,pokemon trainer,0.75,Char1_Wins,4,-1,-1,-6,1,7,7,-18,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diddy kong,metaknight,0.4,Char2_Wins,10,-3,0,-6,3,22,-4,-33,-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrom,jigglypuff,0.6428571428571429,Char1_Wins,27,-2,5,-4,0,-5,22,-38,2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sephiroth,zero suit samus,0.2,Char2_Wins,-1,-3,-4,-1,1,7,-2,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
link,megaman,1.0,Char1_Wins,2,-3,-1,3,0,-1,9,-11,2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,terry,0.8333333333333334,Char1_Wins,-15,5,2,-10,1,10,-15,32,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii swordfighter,terry,0.6,Char1_Wins,-8,3,1,-10,2,14,-5,11,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ike,simon,0.4285714285714285,Char2_Wins,1,4,1,6,-4,-16,-37,-20,0,-5.0,0.0,0.0069999999999999,-0.0130000000000001,0.152,0.1939999999999999,-0.2000000000000001,0.0849999999999999,0.02
littlemac,yoshi,0.6428571428571429,Char1_Wins,-17,-6,2,-4,-1,-17,12,-14,0,5.0,-17.0,0.0099999999999999,0.4180000000000001,0.1779999999999999,-0.1360000000000001,0.6599999999999999,0.3850000000000002,-0.058
corrin,olimar,0.5,Char1_Wins,19,-3,2,2,-3,-16,-14,9,1,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
link,sephiroth,0.5,Char1_Wins,25,-1,0,0,2,1,8,-13,-1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayonetta,king dedede,0.4444444444444444,Char2_Wins,-46,1,2,12,-1,31,-15,-8,-3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,pichu,0.6666666666666666,Char1_Wins,56,-8,-3,-5,-2,-5,-2,-21,0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,megaman,0.75,Char1_Wins,-25,-5,3,13,-3,-13,2,-22,-1,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mario,olimar,0.5,Char1_Wins,19,-3,3,2,-3,-7,-11,2,-3,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kirby,roy,0.4,Char2_Wins,-16,-1,-4,0,0,22,-11,9,-2,-1.0,-16.0,-0.05,-0.4179999999999999,-0.2309999999999999,-0.4620000000000001,-0.5700000000000001,-0.3000000000000002,0.045
chrom,kirby,0.7142857142857143,Char1_Wins,16,-1,4,-3,0,-22,18,-3,2,0.0,16.0,0.05,0.4179999999999999,0.2309999999999999,0.4620000000000001,0.5700000000000001,0.3000000000000002,-0.045
sephiroth,villager,0.5,Char1_Wins,-13,1,1,4,-2,6,-5,-10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikachu,sephiroth,0.6,Char1_Wins,0,3,2,2,0,13,-6,11,-3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,mii swordfighter,0.4,Char2_Wins,-7,2,1,0,-1,-4,-10,21,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bowser,hero,0.8571428571428571,Char1_Wins,34,-4,2,5,-3,3,11,-1,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucina,pichu,0.5625,Char1_Wins,28,-3,2,-3,-2,1,4,-4,3,-7.0,28.0,-0.065,0.072,0.2729999999999999,0.042,-0.3199999999999998,0.2749999999999999,-0.02
corrin,metaknight,0.6,Char1_Wins,18,-5,-2,1,1,10,-1,-19,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peach,ridley,0.7142857142857143,Char1_Wins,-18,3,-2,13,1,15,4,12,0,2.0,-18.0,-0.0199999999999999,-0.6050000000000002,-0.176,-0.0210000000000001,-0.5900000000000001,0.026,0.0499999999999999
jigglypuff,kirby,0.625,Char1_Wins,-11,1,-1,1,0,-17,-4,35,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii swordfighter,sonic,0.6,Char1_Wins,14,-2,-5,-2,3,0,4,-13,3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucina,mii swordfighter,0.7777777777777778,Char1_Wins,-10,0,3,0,-3,0,-2,9,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robin,young link,0.5,Char1_Wins,7,-1,-3,-7,0,-19,-6,9,0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii brawler,rosalina & luma,0.6,Char1_Wins,12,0,0,4,-2,-10,-3,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king k. rool,lucas,0.5555555555555556,Char1_Wins,39,-1,-1,0,0,-20,2,-19,-1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrin,yoshi,0.6,Char1_Wins,-6,-3,-2,5,0,-4,-2,5,3,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyra mythra,terry,0.75,Char1_Wins,-13,0,5,-8,0,19,-5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
byleth,chrom,0.8333333333333334,Char1_Wins,2,3,-5,0,1,4,-4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ken,lucas,0.8,Char1_Wins,9,-2,0,6,-1,-39,8,-23,-3,-2.0,9.0,0.03,0.1100000000000001,-0.068,-0.0349999999999999,0.2299999999999999,0.121,-0.06
chrom,isabelle,0.625,Char1_Wins,7,-3,4,0,-4,-12,5,-4,2,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
megaman,wolf,0.625,Char1_Wins,10,3,0,-10,3,5,-3,3,-1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
byleth,lucina,1.0,Char1_Wins,7,-1,-5,0,1,-13,6,-8,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
littlemac,peach,0.7142857142857143,Char1_Wins,-2,-6,5,-15,-3,-33,7,-32,-1,6.0,-2.0,0.0199999999999999,0.869,0.4619999999999998,0.179,0.76,0.5390000000000001,-0.0799999999999999
rosalina & luma,zelda,0.6,Char1_Wins,-3,-2,2,4,-1,21,-5,-6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
byleth,olimar,0.8571428571428571,Char1_Wins,18,-2,0,-4,-3,-19,-3,7,1,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,corrin,0.8181818181818182,Char1_Wins,2,-1,2,0,0,11,6,-6,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mii brawler,wario,0.6,Char1_Wins,-14,-2,1,-5,1,4,3,-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit,snake,0.4,Char2_Wins,-10,-1,2,9,-2,0,5,24,3,-9.0,-10.0,0.001,0.2330000000000001,0.3769999999999999,-0.0519999999999999,-0.25,0.3299999999999998,0.045
olimar,pyra mythra,0.6,Char1_Wins,-16,4,-6,2,3,1,7,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simon,wolf,0.6,Char1_Wins,15,-3,-3,-9,3,5,25,6,2,4.0,15.0,-0.045,-0.02,-0.4479999999999999,-0.3409999999999999,0.05,-0.3599999999999999,-0.06
ike,olimar,0.8,Char1_Wins,29,-1,1,-3,-4,-27,-20,-6,1,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mario,ryu,0.6,Char1_Wins,-5,0,2,-1,-1,10,5,14,0,1.0,-5.0,-0.033,0.1599999999999999,0.405,0.0879999999999998,-0.1,0.1759999999999999,0.045
king k. rool,littlemac,0.6666666666666666,Char1_Wins,46,4,-5,4,3,14,-8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,king k. rool,0.6,Char1_Wins,-15,-4,-1,-3,-3,3,-7,1,-1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,peach,0.8571428571428571,Char1_Wins,29,-6,-1,-14,-3,-16,-8,-24,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,inkling,0.8571428571428571,Char1_Wins,7,-2,-2,-8,1,-2,2,-22,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,mewtwo,0.4285714285714285,Char2_Wins,15,2,-2,0,-1,7,-9,21,-1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greninja,mewtwo,0.6363636363636364,Char1_Wins,10,-1,1,0,-2,-3,-1,-3,-1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,sephiroth,0.5555555555555556,Char1_Wins,21,-3,2,9,-1,8,2,-10,0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganondorf,snake,0.7894736842105263,Char1_Wins,12,-6,-1,6,-4,-6,8,0,1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,ganondorf,0.3157894736842105,Char2_Wins,-18,2,4,8,1,7,7,5,3,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,link,0.5,Char1_Wins,-3,2,0,0,-1,-6,-11,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shulk,terry,0.3333333333333333,Char2_Wins,-11,4,1,-10,-1,-4,-10,32,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
